code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,y_true,group,y_prob,y_pred
BBB,2014J,654043,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,180,N,Pass,1,F,0.4647833223149632,0
BBB,2014J,654071,F,East Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,Withdrawn,0,F,0.6538549436656136,1
BBB,2014J,654206,F,East Anglian Region,Lower Than A Level,80-90%,0-35,0,120,N,Pass,1,F,0.4543489950225699,0
BBB,2014J,654214,F,South West Region,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn,0,F,0.3936796726001375,0
BBB,2014J,654256,F,North Western Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,0,F,0.3356594079516301,0
BBB,2014J,654259,F,London Region,HE Qualification,0-10%,0-35,0,120,N,Withdrawn,0,F,0.45732098504505236,0
BBB,2014J,654265,F,South East Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,0,F,0.6536526086102245,1
BBB,2014J,654333,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,0,F,0.6338654035941248,1
BBB,2014J,654392,F,Wales,HE Qualification,80-90%,35-55,0,60,N,Withdrawn,0,F,0.719456931515092,1
BBB,2014J,654404,F,Ireland,Lower Than A Level,10-20,0-35,0,60,N,Pass,1,F,0.38943456719777164,0
BBB,2014J,654415,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,Y,Pass,1,M,0.3936796726001375,0
BBB,2014J,654422,F,East Midlands Region,No Formal quals,0-10%,0-35,0,60,N,Withdrawn,0,F,0.2891146588433167,0
BBB,2014J,654524,F,East Midlands Region,Lower Than A Level,50-60%,0-35,0,120,N,Pass,1,F,0.3985625990134008,0
BBB,2014J,654545,F,Scotland,HE Qualification,0-10%,35-55,0,60,N,Fail,0,F,0.5550099428647415,1
BBB,2014J,654585,F,London Region,HE Qualification,20-30%,0-35,0,120,N,Fail,0,F,0.51949362782651,1
BBB,2014J,654639,F,London Region,No Formal quals,20-30%,0-35,0,120,N,Withdrawn,0,F,0.25799363290893873,0
BBB,2014J,654657,F,Ireland,HE Qualification,60-70%,0-35,0,60,N,Pass,1,F,0.6908274350222797,1
BBB,2014J,654678,M,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,0,M,0.6570557578641151,1
BBB,2014J,654796,F,London Region,A Level or Equivalent,40-50%,0-35,0,120,Y,Withdrawn,0,F,0.5263168618562022,1
BBB,2014J,654856,F,West Midlands Region,Lower Than A Level,90-100%,0-35,0,120,N,Pass,1,F,0.4775749607654841,0
BBB,2014J,654913,F,West Midlands Region,Lower Than A Level,70-80%,35-55,0,120,N,Withdrawn,0,F,0.4196537904161794,0
BBB,2014J,654923,F,East Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,0,F,0.46761104442616397,0
BBB,2014J,654958,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,180,N,Withdrawn,0,F,0.33813473177505593,0
BBB,2014J,655084,F,East Midlands Region,Lower Than A Level,50-60%,0-35,0,120,N,Pass,1,F,0.40113151308517025,0
BBB,2014J,655086,F,East Anglian Region,Lower Than A Level,50-60%,35-55,0,60,N,Fail,0,F,0.4933211119359595,0
BBB,2014J,655152,F,Scotland,HE Qualification,90-100%,0-35,0,120,N,Withdrawn,0,F,0.6604413903853611,1
BBB,2014J,655155,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn,0,F,0.704856619297672,1
BBB,2014J,655224,F,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,0,F,0.5689566368990829,1
BBB,2014J,655230,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn,0,F,0.482415930737847,0
BBB,2014J,655296,F,North Region,A Level or Equivalent,30-40%,0-35,0,90,N,Pass,1,F,0.584064244171866,1
BBB,2014J,655314,M,London Region,A Level or Equivalent,90-100%,0-35,0,120,N,Distinction,1,M,0.6202038831183481,1
BBB,2014J,655342,F,Yorkshire Region,A Level or Equivalent,0-10%,35-55,0,60,N,Pass,1,F,0.5110214010506456,1
BBB,2014J,655406,F,East Midlands Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn,0,F,0.2971380567288575,0
BBB,2014J,655414,F,West Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,0,F,0.5148978440232537,1
BBB,2014J,655460,F,Ireland,Lower Than A Level,20-30%,0-35,0,60,N,Fail,0,F,0.4196105880913415,0
BBB,2014J,655471,F,Wales,Lower Than A Level,20-30%,0-35,0,60,N,Fail,0,F,0.4242696137998914,0
BBB,2014J,655546,F,Ireland,HE Qualification,nan,35-55,0,60,N,Pass,1,F,0.8126814757578495,1
BBB,2014J,655547,F,Ireland,A Level or Equivalent,10-20,35-55,0,60,N,Pass,1,F,0.5428178971026867,1
BBB,2014J,655572,F,Wales,Lower Than A Level,50-60%,0-35,0,60,N,Fail,0,F,0.4919998197566422,0
BBB,2014J,655605,F,Ireland,Lower Than A Level,50-60%,35-55,0,60,N,Fail,0,F,0.48795591950670925,0
BBB,2014J,655613,F,Ireland,Lower Than A Level,60-70%,35-55,0,60,N,Fail,0,F,0.5148978440232537,1
BBB,2014J,655662,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,0,M,0.49010952537427616,0
BBB,2014J,655668,M,South East Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,0,M,0.6266883693703,1
BBB,2014J,655828,F,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,1,F,0.5703889290053823,1
BBB,2014J,655829,F,Wales,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,0,F,0.5114797142505942,1
BBB,2014J,655878,F,South Region,Lower Than A Level,30-40%,35-55,0,60,Y,Withdrawn,0,F,0.471493835134719,0
BBB,2014J,655992,M,Yorkshire Region,HE Qualification,50-60%,35-55,0,60,N,Withdrawn,0,M,0.6750501768150703,1
BBB,2014J,656067,F,East Midlands Region,Lower Than A Level,10-20,35-55,0,60,N,Pass,1,F,0.400105471405943,0
BBB,2014J,656089,F,Scotland,HE Qualification,0-10%,0-35,0,60,N,Withdrawn,0,F,0.5395294884182005,1
BBB,2014J,656112,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,180,N,Withdrawn,0,F,0.3151377042233853,0
BBB,2014J,656122,F,Ireland,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn,0,F,0.471493835134719,0
BBB,2014J,656129,F,South East Region,A Level or Equivalent,50-60%,0-35,0,120,N,Withdrawn,0,F,0.5465716517096408,1
BBB,2014J,656181,F,Ireland,Lower Than A Level,40-50%,35-55,0,60,N,Fail,0,F,0.47361531406767005,0
BBB,2014J,656187,M,Ireland,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,1,M,0.57008592802162,1
BBB,2014J,656190,M,Ireland,Lower Than A Level,0-10%,0-35,0,60,N,Pass,1,M,0.3693392008055838,0
BBB,2014J,656194,F,Ireland,Lower Than A Level,70-80%,35-55,0,120,N,Pass,1,F,0.42192029739089004,0
BBB,2014J,656196,F,Ireland,Lower Than A Level,70-80%,0-35,0,60,N,Pass,1,F,0.51227008815721,1
BBB,2014J,656197,M,Scotland,HE Qualification,30-40%,0-35,0,60,N,Pass,1,M,0.6584815639168704,1
BBB,2014J,656200,M,Ireland,Lower Than A Level,0-10%,35-55,0,60,N,Pass,1,M,0.358334039080735,0
BBB,2014J,656204,F,Ireland,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,0,F,0.6404520656122699,1
BBB,2014J,656206,F,Ireland,Lower Than A Level,20-30%,35-55,0,60,N,Pass,1,F,0.4196105880913415,0
BBB,2014J,656208,F,Ireland,Lower Than A Level,40-50%,0-35,0,60,N,Pass,1,F,0.47361531406767005,0
BBB,2014J,656217,F,South Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,1,F,0.4242696137998914,0
BBB,2014J,656222,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,120,N,Fail,0,F,0.5263168618562022,1
BBB,2014J,656227,F,Ireland,A Level or Equivalent,10-20,35-55,0,60,N,Distinction,1,F,0.5394171915250506,1
BBB,2014J,656228,F,North Western Region,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn,0,F,0.38372181244166104,0
BBB,2014J,656253,F,Ireland,Lower Than A Level,40-50%,0-35,0,60,N,Pass,1,F,0.47361531406767005,0
BBB,2014J,656276,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,0,F,0.5424219716268845,1
BBB,2014J,656352,F,East Anglian Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,1,F,0.482238973494975,0
BBB,2014J,656373,F,Wales,A Level or Equivalent,80-90%,35-55,0,60,N,Distinction,1,F,0.6762193570053379,1
BBB,2014J,656386,F,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,1,F,0.5417039414203697,1
BBB,2014J,656412,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,120,N,Withdrawn,0,F,0.5663538021254964,1
BBB,2014J,656453,F,Ireland,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,0,F,0.46761104442616397,0
BBB,2014J,656455,M,Ireland,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,0,M,0.6159114791692764,1
BBB,2014J,656472,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,0,F,0.6719131307096567,1
BBB,2014J,656475,M,Ireland,HE Qualification,80-90%,35-55,0,60,N,Fail,0,M,0.7115538626385831,1
BBB,2014J,656481,F,Ireland,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,1,F,0.6159114791692764,1
BBB,2014J,656494,F,Ireland,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,1,F,0.5119426774774923,1
BBB,2014J,656522,F,South East Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,1,F,0.5428178971026867,1
BBB,2014J,656540,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,1,M,0.5417039414203697,1
BBB,2014J,656549,F,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,0,F,0.4933211119359595,0
BBB,2014J,656557,F,South East Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass,1,F,0.5272717335094234,1
BBB,2014J,656566,F,London Region,A Level or Equivalent,10-20,0-35,0,180,N,Fail,0,F,0.3697144622607529,0
BBB,2014J,656576,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,180,N,Withdrawn,0,F,0.2139918286294142,0
BBB,2014J,656681,F,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,1,F,0.5683357769629529,1
BBB,2014J,656698,F,Ireland,Lower Than A Level,0-10%,35-55,0,60,N,Fail,0,F,0.358334039080735,0
BBB,2014J,656711,F,Ireland,Lower Than A Level,60-70%,35-55,0,60,N,Pass,1,F,0.5272717335094234,1
BBB,2014J,656755,F,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,0,F,0.5394171915250506,1
BBB,2014J,656784,F,Scotland,HE Qualification,20-30%,0-35,0,60,N,Fail,0,F,0.6018584078190625,1
BBB,2014J,656873,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,1,F,0.6253237790985173,1
BBB,2014J,656915,F,Scotland,HE Qualification,60-70%,0-35,0,60,N,Pass,1,F,0.6948680814257387,1
BBB,2014J,656990,M,London Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,1,M,0.51227008815721,1
BBB,2014J,657032,F,South Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,1,F,0.4919998197566422,0
BBB,2014J,657099,F,South Region,A Level or Equivalent,30-40%,0-35,0,120,Y,Fail,0,F,0.5458741985654191,1
BBB,2014J,657290,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,1,F,0.4196105880913415,0
BBB,2014J,657293,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction,1,F,0.6231042911815539,1
BBB,2014J,674201,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,0,F,0.6570557578641151,1
BBB,2014J,674214,F,South Region,HE Qualification,40-50%,35-55,0,60,N,Pass,1,F,0.6592737921981213,1
BBB,2014J,674276,F,Scotland,HE Qualification,30-40%,35-55,0,60,N,Pass,1,F,0.6588686630773921,1
BBB,2014J,674280,F,Yorkshire Region,Lower Than A Level,10-20,35-55,0,120,N,Withdrawn,0,F,0.31579389713148603,0
BBB,2014J,674290,F,North Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction,1,F,0.6789941749386774,1
BBB,2014J,674319,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,0,F,0.3693392008055838,0
BBB,2014J,674322,M,Scotland,HE Qualification,40-50%,0-35,0,60,N,Pass,1,M,0.6592737921981213,1
BBB,2014J,674323,F,London Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,0,F,0.3755694793226391,0
BBB,2014J,674349,F,South Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction,1,F,0.6266883693703,1
BBB,2014J,674495,F,Scotland,A Level or Equivalent,10-20,0-35,0,60,N,Pass,1,F,0.5394171915250506,1
BBB,2014J,674501,F,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,Y,Withdrawn,0,F,0.6231042911815539,1
BBB,2014J,674502,F,South East Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,0,F,0.48795591950670925,0
BBB,2014J,674548,F,Ireland,Lower Than A Level,0-10%,35-55,0,60,N,Withdrawn,0,F,0.3755694793226391,0
BBB,2014J,674576,F,North Western Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,1,F,0.6771968506567569,1
BBB,2014J,674605,F,Wales,Lower Than A Level,90-100%,35-55,0,60,N,Pass,1,F,0.5667406877955331,1
BBB,2014J,674616,F,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,0,F,0.6529946661457513,1
BBB,2014J,674643,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,0,M,0.3334395488005118,0
BBB,2014J,674746,F,East Anglian Region,HE Qualification,50-60%,0-35,0,120,N,Withdrawn,0,F,0.5914256878479616,1
BBB,2014J,674748,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,0,F,0.4370093860246322,0
BBB,2014J,674758,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,0,F,0.686553675524897,1
BBB,2014J,674777,F,Scotland,Lower Than A Level,10-20,0-35,0,60,N,Pass,1,F,0.3959574004336246,0
BBB,2014J,674784,F,South West Region,HE Qualification,40-50%,0-35,0,120,N,Pass,1,F,0.556265714116922,1
BBB,2014J,674922,F,North Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,1,F,0.4706532952226652,0
BBB,2014J,674960,F,South West Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,1,F,0.6363298291692352,1
BBB,2014J,675042,F,Yorkshire Region,No Formal quals,0-10%,0-35,0,60,N,Pass,1,F,0.285911366332394,0
BBB,2014J,675047,F,North Region,HE Qualification,30-40%,0-35,0,60,N,Withdrawn,0,F,0.6627892565181761,1
BBB,2014J,675059,F,London Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,0,F,0.3755694793226391,0
BBB,2014J,675085,F,Scotland,Lower Than A Level,0-10%,0-35,0,60,Y,Pass,1,F,0.3693392008055838,0
BBB,2014J,675094,F,East Midlands Region,Lower Than A Level,10-20,35-55,0,90,N,Withdrawn,0,F,0.35182341483353397,0
BBB,2014J,675096,M,East Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,Withdrawn,0,M,0.358334039080735,0
BBB,2014J,675116,F,London Region,Lower Than A Level,30-40%,0-35,0,240,N,Withdrawn,0,F,0.2283079560930367,0
BBB,2014J,675159,F,Scotland,Lower Than A Level,20-30%,35-55,0,60,N,Pass,1,F,0.4193472431236725,0
BBB,2014J,675161,M,London Region,Lower Than A Level,10-20,0-35,0,120,Y,Withdrawn,0,M,0.31212643885071467,0
BBB,2014J,675165,F,Yorkshire Region,HE Qualification,30-40%,35-55,0,60,N,Withdrawn,0,F,0.6584815639168704,1
BBB,2014J,675178,F,Wales,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,0,F,0.6762193570053379,1
BBB,2014J,675223,F,Scotland,Lower Than A Level,0-10%,0-35,0,60,N,Pass,1,F,0.3755694793226391,0
BBB,2014J,675231,F,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,1,F,0.7091836123415475,1
BBB,2014J,675246,F,West Midlands Region,HE Qualification,70-80%,0-35,0,60,N,Withdrawn,0,F,0.6932298589909283,1
BBB,2014J,675526,F,Scotland,Lower Than A Level,0-10%,35-55,0,120,N,Pass,1,F,0.28918525479973195,0
BBB,2014J,675576,F,South East Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass,1,F,0.41740003929219954,0
BBB,2014J,675627,F,London Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn,0,F,0.2805337059166782,0
BBB,2014J,675671,F,West Midlands Region,A Level or Equivalent,0-10%,35-55,0,60,N,Withdrawn,0,F,0.5110214010506456,1
BBB,2014J,675673,F,North Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,0,F,0.6863524174792877,1
BBB,2014J,675728,F,East Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,0,F,0.47361531406767005,0
BBB,2014J,675750,F,West Midlands Region,Lower Than A Level,10-20,35-55,0,120,N,Withdrawn,0,F,0.3123560393300327,0
BBB,2014J,675807,F,Scotland,HE Qualification,20-30%,35-55,0,60,N,Pass,1,F,0.596310917881001,1
BBB,2014J,675922,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,0,F,0.6789941749386774,1
BBB,2014J,675929,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,0,F,0.358334039080735,0
BBB,2014J,676011,F,South West Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,0,F,0.5659729404956247,1
BBB,2014J,676093,F,East Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,0,F,0.5272717335094234,1
BBB,2014J,676151,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,1,F,0.36446404393931925,0
BBB,2014J,676169,F,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,1,F,0.5428178971026867,1
BBB,2014J,676176,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,1,F,0.5659729404956247,1
BBB,2014J,676258,F,South West Region,Lower Than A Level,40-50%,35-55,0,120,N,Withdrawn,0,F,0.376763000986829,0
BBB,2014J,676322,F,Scotland,Lower Than A Level,60-70%,0-35,0,120,N,Distinction,1,F,0.41923699416393123,0
BBB,2014J,676350,F,London Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,0,F,0.47361531406767005,0
BBB,2014J,676376,F,Wales,A Level or Equivalent,90-100%,0-35,0,180,N,Withdrawn,0,F,0.5464378541137608,1
BBB,2014J,676401,F,South East Region,HE Qualification,40-50%,35-55,0,120,N,Distinction,1,F,0.5705641608360995,1
BBB,2014J,676420,F,South West Region,Lower Than A Level,60-70%,0-35,0,90,N,Withdrawn,0,F,0.4832342340967151,0
BBB,2014J,676428,F,South East Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass,1,F,0.5667694189641038,1
BBB,2014J,676604,F,West Midlands Region,Lower Than A Level,50-60%,0-35,0,90,N,Fail,0,F,0.44766443349139295,0
BBB,2014J,676633,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,120,N,Pass,1,F,0.31248433697203476,0
BBB,2014J,676705,F,South Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,1,F,0.6162138508541709,1
BBB,2014J,676750,F,South East Region,Lower Than A Level,60-70%,35-55,0,60,N,Distinction,1,F,0.5083260235385542,1
BBB,2014J,676785,F,East Midlands Region,HE Qualification,20-30%,35-55,0,60,N,Withdrawn,0,F,0.6075982290714894,1
BBB,2014J,676898,F,South West Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,1,F,0.5755397204243511,1
BBB,2014J,676948,F,Wales,Lower Than A Level,0-10%,35-55,0,60,N,Pass,1,F,0.3699211919644863,0
BBB,2014J,676962,M,Wales,Lower Than A Level,50-60%,0-35,0,60,N,Pass,1,M,0.4867201051300943,0
BBB,2014J,676969,F,Scotland,Lower Than A Level,0-10%,0-35,0,60,N,Fail,0,F,0.3693392008055838,0
BBB,2014J,676973,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,0,F,0.5428178971026867,1
BBB,2014J,677004,F,London Region,Lower Than A Level,0-10%,35-55,0,60,N,Fail,0,F,0.3755694793226391,0
BBB,2014J,677039,F,South West Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,0,F,0.5330167461632876,1
BBB,2014J,677154,F,London Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,0,F,0.400105471405943,0
BBB,2014J,677190,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,0,F,0.6268304169300531,1
BBB,2014J,677201,F,Scotland,Lower Than A Level,30-40%,0-35,0,120,N,Fail,0,F,0.3913477748877166,0
BBB,2014J,677203,M,West Midlands Region,A Level or Equivalent,90-100%,35-55,0,120,N,Pass,1,M,0.6184633757479947,1
BBB,2014J,677230,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,Y,Withdrawn,0,F,0.6863524174792877,1
BBB,2014J,677338,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,Y,Withdrawn,0,F,0.5515419246230463,1
BBB,2014J,677411,F,North Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,0,F,0.471493835134719,0
BBB,2014J,677462,F,Scotland,A Level or Equivalent,0-10%,35-55,0,120,N,Pass,1,F,0.42252930709439185,0
BBB,2014J,677498,F,Wales,A Level or Equivalent,50-60%,0-35,0,120,N,Fail,0,F,0.5543131524392915,1
BBB,2014J,677630,F,Scotland,Lower Than A Level,60-70%,0-35,0,60,N,Fail,0,F,0.5198159737462713,1
BBB,2014J,677706,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,180,N,Withdrawn,0,F,0.21902791877248856,0
BBB,2014J,677744,F,London Region,A Level or Equivalent,50-60%,0-35,0,120,N,Withdrawn,0,F,0.5543131524392915,1
BBB,2014J,677846,F,London Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,1,F,0.48106520571622635,0
BBB,2014J,677864,F,South West Region,HE Qualification,30-40%,35-55,0,180,N,Withdrawn,0,F,0.4882827910565333,0
BBB,2014J,677873,F,South Region,A Level or Equivalent,nan,0-35,0,60,N,Pass,1,F,0.7930964482266385,1
BBB,2014J,677877,F,East Anglian Region,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn,0,F,0.482238973494975,0
BBB,2014J,677879,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Fail,0,F,0.6122813287146791,1
BBB,2014J,677892,F,Scotland,A Level or Equivalent,10-20,0-35,0,60,N,Pass,1,F,0.5394171915250506,1
BBB,2014J,677922,F,London Region,A Level or Equivalent,30-40%,0-35,0,60,Y,Pass,1,F,0.6266883693703,1
BBB,2014J,677950,F,East Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,0,F,0.46761104442616397,0
BBB,2014J,677997,F,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,0,F,0.3693392008055838,0
BBB,2014J,678016,F,South West Region,Lower Than A Level,30-40%,0-35,0,150,N,Withdrawn,0,F,0.35436095107479026,0
BBB,2014J,678025,F,South East Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,1,F,0.4919998197566422,0
BBB,2014J,678038,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,1,F,0.6863524174792877,1
BBB,2014J,678057,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,0,F,0.4196105880913415,0
BBB,2014J,678080,F,Wales,A Level or Equivalent,20-30%,0-35,0,120,N,Fail,0,F,0.48106520571622635,0
BBB,2014J,678085,F,East Midlands Region,Lower Than A Level,0-10%,0-35,0,120,N,Fail,0,F,0.2971380567288575,0
BBB,2014J,678105,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,1,F,0.5424219716268845,1
BBB,2014J,678107,F,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,120,N,Withdrawn,0,F,0.3380357797932721,0
BBB,2014J,678109,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,0,F,0.7091836123415475,1
BBB,2014J,678110,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,1,F,0.6589123126260904,1
BBB,2014J,678114,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,0,F,0.3693392008055838,0
BBB,2014J,678144,F,London Region,Lower Than A Level,10-20,35-55,0,60,Y,Fail,0,F,0.3959574004336246,0
BBB,2014J,678212,F,Scotland,A Level or Equivalent,40-50%,35-55,0,120,N,Withdrawn,0,F,0.5284453497121172,1
BBB,2014J,678213,F,South West Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Withdrawn,0,F,0.5683357769629529,1
BBB,2014J,678244,F,London Region,A Level or Equivalent,50-60%,0-35,0,60,Y,Pass,1,F,0.6338654035941248,1
BBB,2014J,678246,F,Scotland,HE Qualification,20-30%,35-55,0,180,N,Pass,1,F,0.42525022728649936,0
BBB,2014J,678278,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,0,F,0.5703889290053823,1
BBB,2014J,678283,F,Wales,Lower Than A Level,50-60%,0-35,0,120,N,Fail,0,F,0.40127697288755093,0
BBB,2014J,678314,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail,0,F,0.5458741985654191,1
BBB,2014J,678327,F,West Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,0,F,0.5129706135231358,1
BBB,2014J,678328,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,0,F,0.7003609286254107,1
BBB,2014J,678335,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,0,F,0.482238973494975,0
BBB,2014J,678367,M,Scotland,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,0,M,0.5198159737462713,1
BBB,2014J,678373,F,East Midlands Region,HE Qualification,30-40%,0-35,0,60,N,Pass,1,F,0.6527535233171056,1
BBB,2014J,678398,F,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,60,N,Withdrawn,0,F,0.6266883693703,1
BBB,2014J,678444,F,Ireland,Lower Than A Level,40-50%,35-55,0,60,N,Fail,0,F,0.46821380961547593,0
BBB,2014J,678550,F,North Region,A Level or Equivalent,10-20,0-35,0,120,N,Withdrawn,0,F,0.45490414660970174,0
BBB,2014J,678575,M,London Region,HE Qualification,30-40%,35-55,0,60,N,Withdrawn,0,M,0.6584815639168704,1
BBB,2014J,678578,F,South West Region,HE Qualification,70-80%,35-55,0,60,N,Withdrawn,0,F,0.6884422818785468,1
BBB,2014J,678585,F,North Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,0,F,0.4193472431236725,0
BBB,2014J,678623,F,Wales,Lower Than A Level,0-10%,35-55,0,90,Y,Fail,0,F,0.3282855255473948,0
