student_id,district,school_id,classroom,student_race,student_gender,disability_status,ELL_status,socioeconomic_tier,zip_code,school_funding_index,neighborhood_quality,parent_education_level,standardized_test_score,gpa,attendance_rate,extracurricular_count,years_in_district,previous_school_transfers,gifted_probability,gifted_identified,gifted_prediction
456,Urban_Core,School_12,Class_7,Race_A,Female,None,0,Tier_2,ZIP_10009,-1.8421824993850586,0.4686549459637361,Masters+,71.65859481887139,2.3966813930259017,0.6610780664887883,3,5,2,0.007218020065663855,0,0
457,Rural_B,School_1,Class_69,Race_B,Male,None,0,Tier_4,ZIP_10011,1.641349137665457,0.915058474086435,Bachelors,95.51631298296084,1.9672946560490412,0.5006248315913191,4,7,2,0.10407918093898401,0,0
458,Urban_Core,School_16,Class_31,Race_A,Male,Learning,0,Tier_1,ZIP_10013,0.2761276530247188,-0.0016474039645490693,Bachelors,105.2253593295772,3.104198190576556,0.8565181660779871,4,1,1,0.12820375210075824,0,0
459,Urban_Periphery,School_14,Class_92,Race_A,Female,None,0,Tier_3,ZIP_10008,0.5217462683511688,1.1423159020830078,Bachelors,100.00146242027012,2.5606079223543468,0.4615324744350299,4,3,2,0.3082894561170735,0,1
460,Urban_Periphery,School_6,Class_79,Race_A,Male,None,0,Tier_3,ZIP_10015,0.17396405392303804,-1.4057492680054913,HS,117.85262820162943,1.9096477740558575,0.8763096680386484,4,7,1,0.3184694429050645,0,1
461,Suburban_A,School_19,Class_62,Race_C,Female,None,0,Tier_3,ZIP_10018,0.5142048721273166,0.09523073336109007,Bachelors,94.77779226225104,3.6786071835968723,0.9229578593807826,1,2,2,0.3680566016959742,1,1
462,Suburban_A,School_15,Class_45,Race_C,Male,Multiple,0,Tier_3,ZIP_10010,-0.10529848170953947,2.57511230178327,HS,99.78224623604895,3.562066800833433,0.765794156380218,1,10,1,0.1803699200235065,0,1
463,Urban_Core,School_8,Class_80,Race_A,Male,None,0,Tier_1,ZIP_10005,-0.3140002098181253,0.6784500147992911,Bachelors,77.54015438348094,3.134103530405561,0.541484591031192,1,7,1,0.08667569778799711,0,0
464,Suburban_A,School_20,Class_32,Race_B,Female,None,0,Tier_2,ZIP_10002,-0.30576930250467543,0.894532188286938,Bachelors,66.94353967009884,2.6111447753841466,0.8105847663275965,4,3,2,0.02272282841057742,0,0
465,Suburban_A,School_14,Class_55,Race_A,Male,None,0,Tier_4,ZIP_10000,-0.9519628950676916,-0.015477827510135406,HS,108.56762995404486,3.4309464955457627,0.8137064508598423,4,5,2,0.4825889949884684,0,1
466,Urban_Core,School_12,Class_21,Race_B,Female,None,0,Tier_3,ZIP_10005,0.4504476771190886,0.37982097708005746,Some_College,91.08257654721008,2.6125469093331506,0.5758188196011537,7,9,0,0.11564017406344623,0,0
467,Urban_Periphery,School_8,Class_30,Race_B,Female,None,0,Tier_2,ZIP_10013,-0.04780079328866343,-1.8464217060698325,Bachelors,97.6506885881092,3.803562926675669,0.4202180649670462,4,5,2,0.5292412777129305,0,1
468,Suburban_A,School_8,Class_33,Race_C,Male,None,0,Tier_1,ZIP_10011,0.7620210685149333,0.5670194526154069,Some_College,93.25516778226563,2.0441057028873075,0.8810131701377267,1,11,0,0.07035386108224505,0,0
469,Suburban_A,School_7,Class_24,Race_A,Male,Learning,0,Tier_3,ZIP_10009,-0.30408837416636475,1.2447538042013642,HS,90.7279582372427,2.0244696553156896,0.8607115440368347,5,2,0,0.07115744056283924,0,0
470,Urban_Core,School_5,Class_68,Race_A,Female,None,0,Tier_2,ZIP_10007,0.9235557768574355,0.8044115215705899,Bachelors,82.18094009454424,2.3940549552093238,0.936203674571356,0,1,2,0.08654445566666565,0,0
471,Suburban_A,School_7,Class_29,Race_C,Female,None,1,Tier_1,ZIP_10006,0.4696036586220942,0.38259000212343575,HS,94.70686138486623,3.0779220130611655,0.8777525519306872,4,8,2,0.12557430599068317,0,0
472,Suburban_A,School_12,Class_11,Race_B,Male,None,0,Tier_2,ZIP_10010,-0.7443635155867258,-1.1906479063648245,Bachelors,112.54319291106896,3.1161790353190204,0.8569218560831867,3,6,1,0.5843599217828124,1,1
473,Suburban_A,School_19,Class_97,Race_D,Female,Sensory,0,Tier_2,ZIP_10002,-0.14099878134336985,0.5232527516449136,HS,93.45843990926794,2.1735987908458467,0.7098901889184958,2,3,1,0.04567036227688759,0,0
474,Urban_Periphery,School_4,Class_7,Race_C,Female,None,1,Tier_3,ZIP_10009,0.16320836956074017,0.549435018165408,Masters+,87.89836383074966,2.7096757061799597,0.7072076755793636,3,4,1,0.13531814637679793,0,0
475,Urban_Periphery,School_4,Class_76,Race_B,Female,None,0,Tier_4,ZIP_10019,0.826119743654156,-0.23067797930069986,Some_College,73.2865630387858,1.1289468668432117,0.9094506864713559,4,12,2,0.0,0,0
476,Urban_Core,School_14,Class_26,Race_A,Male,Sensory,1,Tier_1,ZIP_10013,-0.3334036566361535,0.5311714420014924,HS,105.59958749484211,2.7007640039214715,0.9372611890318695,1,9,2,0.07094300687887832,0,0
477,Rural_B,School_11,Class_10,Race_B,Female,None,0,Tier_4,ZIP_10005,0.05917107070243519,-0.4277238186265394,Masters+,103.30008919007871,2.843145728320824,0.8349161445927286,2,8,1,0.30458515641695727,1,1
478,Rural_B,School_14,Class_29,Race_B,Female,None,0,Tier_2,ZIP_10001,-0.058383715093310855,-0.05199367613179092,Some_College,83.25661117207804,2.7330871713316465,0.888225181857697,2,10,2,0.12208339593681244,0,0
479,Urban_Core,School_6,Class_80,Race_B,Male,Learning,0,Tier_4,ZIP_10017,-0.9711126676660129,-0.6436568229085893,Masters+,83.08882807583139,2.490947539206131,0.8590953390481412,9,5,2,0.059395436101567514,0,0
480,Suburban_A,School_20,Class_70,Race_B,Male,Learning,0,Tier_3,ZIP_10015,0.8467023550838949,-1.050881778671032,Some_College,109.64008390244834,3.0082302279726068,0.7780941836661086,3,11,2,0.2524110254330955,0,1
481,Urban_Periphery,School_15,Class_39,Race_B,Male,None,1,Tier_2,ZIP_10005,-0.6788269758828234,0.1792267040607635,Some_College,110.85723686156614,2.6391543489931553,0.7998597641546296,3,3,0,0.2984890974910434,0,1
482,Suburban_A,School_6,Class_15,Race_B,Male,Learning,0,Tier_4,ZIP_10018,-0.14472545303501685,0.36446794054997217,Some_College,88.37590058917311,3.810005910758541,0.8260809244779453,0,4,1,0.22961677463579228,0,1
483,Suburban_A,School_17,Class_89,Race_B,Female,None,0,Tier_1,ZIP_10008,0.8542020816522221,0.6093291721672168,Some_College,88.57148535834614,4.076901022475704,0.8859268321125583,4,4,0,0.3022251351223205,0,1
484,Urban_Periphery,School_12,Class_94,Race_A,Male,None,0,Tier_1,ZIP_10008,1.3563859498497555,0.09746753687115835,Bachelors,103.95147680704983,3.9511422868793433,0.6584673711271013,2,3,0,0.4519129737913539,1,1
485,Rural_B,School_9,Class_61,Race_A,Female,Learning,1,Tier_1,ZIP_10014,2.806484175718975,1.615764740482025,Bachelors,80.61471904109595,2.2691069843135208,0.8041038488272196,5,12,2,0.021257134251181902,0,0
486,Urban_Core,School_19,Class_76,Race_B,Male,Physical,0,Tier_3,ZIP_10002,-0.2505761572226458,0.8814875632493574,Bachelors,112.53204708307953,3.4756400184647447,0.9619806580411846,4,1,0,0.23999275451803057,0,1
487,Suburban_A,School_19,Class_2,Race_A,Female,None,0,Tier_2,ZIP_10005,-0.18808877464773288,-0.5115029028566968,Some_College,98.3177618619284,3.9373772726972383,0.8000766952553447,3,5,5,0.48052859414741306,0,1
488,Suburban_A,School_18,Class_11,Race_C,Female,None,0,Tier_3,ZIP_10001,1.080220070958803,-0.7352129825862277,Masters+,98.36419297423402,2.5201921936854976,0.7581331066326714,3,8,1,0.21944557539989476,1,1
489,Rural_B,School_14,Class_73,Race_C,Male,None,0,Tier_2,ZIP_10006,2.022719746099691,1.0823834453980157,HS,85.32088033417934,2.753942427346427,0.6137123289918286,3,4,2,0.08442446051042256,0,0
490,Rural_B,School_17,Class_55,Race_B,Male,None,0,Tier_1,ZIP_10010,0.45064801169376684,1.1502481786369803,HS,93.31305149371373,3.291171593999222,0.8990112716522134,7,8,2,0.16905625667366359,0,1
491,Urban_Core,School_10,Class_100,Race_A,Female,Learning,0,Tier_2,ZIP_10008,-1.6262299510443499,-0.5323004322672,Masters+,103.36937864542556,3.5050843899855604,0.8282552080960913,5,1,2,0.20431302669395165,0,1
492,Rural_B,School_4,Class_99,Race_A,Male,None,0,Tier_3,ZIP_10008,0.8569984417902526,0.9285921238110122,Bachelors,86.75560049808753,2.2708393995832767,0.8797243165319357,0,6,3,0.11178742158550696,0,0
493,Urban_Core,School_7,Class_56,Race_B,Female,None,1,Tier_2,ZIP_10014,-0.4053974824588105,1.0387537295022014,Masters+,121.5854644792054,3.7291734015932283,0.8285818535922772,5,11,1,0.38138280502556515,1,1
494,Suburban_A,School_9,Class_91,Race_C,Male,None,0,Tier_2,ZIP_10009,1.8235338576740001,0.6299575261533825,Bachelors,103.23747914565142,3.4832150161456426,0.8706001622188713,0,6,1,0.39625446763527095,0,1
495,Urban_Periphery,School_18,Class_13,Race_C,Male,None,0,Tier_2,ZIP_10018,-0.7842989401789066,0.01663225632311211,Bachelors,97.20037929815616,4.152521717607857,0.8656772792961442,3,4,1,0.4473531051029232,0,1
496,Suburban_A,School_11,Class_39,Race_B,Female,None,1,Tier_1,ZIP_10000,0.00735429977691251,-0.9808012596852774,Bachelors,102.04905847130445,2.5132328651396905,0.7687074323122435,4,10,3,0.19600442454443587,0,1
497,Rural_B,School_2,Class_39,Race_D,Female,None,0,Tier_2,ZIP_10003,-0.3610610719732203,-0.09823984584013949,Some_College,98.58857671047853,3.0256862796783652,0.856165128952286,5,6,2,0.11945907006199236,0,0
498,Rural_B,School_8,Class_2,Race_B,Female,Physical,1,Tier_4,ZIP_10014,-0.5560449820242914,-0.6874982475285512,HS,99.84359889855887,3.1645753389278184,0.7442672225516639,5,1,3,0.12251306700227448,0,0
499,Suburban_A,School_10,Class_34,Race_B,Female,None,0,Tier_1,ZIP_10010,-0.6098075601392429,0.9847155420531705,Bachelors,102.13990314620582,3.1429673779904004,0.7572194539702539,2,6,1,0.33300011672001456,0,1
500,Suburban_A,School_11,Class_23,Race_D,Female,None,0,Tier_4,ZIP_10010,-1.036056268920327,-0.1204734042604253,HS,112.14011279175952,3.005627580887821,0.9279244115072773,5,6,3,0.2261276340983549,0,1
501,Rural_B,School_18,Class_8,Race_C,Male,None,0,Tier_3,ZIP_10010,0.46972856841927196,-0.6960458779148074,Some_College,78.43278335063314,3.4098621192889307,0.8876403661255119,1,10,0,0.11958520323885416,0,0
502,Rural_B,School_19,Class_65,Race_C,Female,None,0,Tier_2,ZIP_10012,0.12521758626615057,1.1692380072960702,Some_College,78.49913649513871,2.7450183936199335,0.7104138383311362,5,4,1,0.06077427958332709,0,0
503,Urban_Periphery,School_20,Class_93,Race_A,Female,Unknown,0,Tier_1,ZIP_10006,0.612627164854631,1.9430822885421735,Masters+,121.83805553396145,3.9433847949697074,0.8056721377516195,1,10,1,0.5863373096761025,1,1
504,Suburban_A,School_15,Class_13,Race_C,Male,None,0,Tier_2,ZIP_10016,0.22825627923577185,0.3667555095820982,HS,101.15059483967437,4.343461274834126,0.7515123719979516,4,6,2,0.39499568671548385,1,1
505,Urban_Core,School_6,Class_38,Race_B,Male,Physical,1,Tier_4,ZIP_10008,-0.48704514766272133,1.0744840434364489,Bachelors,67.07059422906357,4.014355060234889,0.5963854660664889,1,4,2,0.08156606427194761,0,0
506,Urban_Core,School_9,Class_20,Race_C,Female,None,0,Tier_1,ZIP_10009,-0.16924818436402173,-0.2606365424089907,Some_College,81.75086112101849,3.1460320986336203,0.7785826572945412,1,6,1,0.06457963937592859,0,0
507,Suburban_A,School_4,Class_89,Race_C,Male,None,1,Tier_2,ZIP_10017,-0.16359056695633512,0.4714142250872734,Some_College,105.6619980601916,2.440165347986022,0.7422548287247205,3,10,3,0.16525758281607347,0,1
508,Suburban_A,School_7,Class_56,Race_C,NonBinary,None,0,Tier_2,ZIP_10007,-1.4255974514438223,1.8162241173348876,HS,97.34480937683921,3.6351262550456758,0.5797327860692468,2,5,3,0.28473010909529306,0,1
509,Urban_Core,School_10,Class_96,Race_A,Male,Physical,0,Tier_2,ZIP_10001,-0.3079980807336611,0.503836782258762,Some_College,123.4111551378666,3.441104238969668,0.8840600417784775,2,12,0,0.21909266016492884,0,1
510,Urban_Core,School_11,Class_84,Race_C,Male,None,0,Tier_2,ZIP_10005,-0.6561183901363274,-0.24931617187528832,Some_College,104.02520867983336,3.7144703212396166,0.958766303616653,2,9,0,0.21135165455306182,0,1
511,Urban_Core,School_3,Class_37,Race_B,Male,None,0,Tier_1,ZIP_10013,-0.6100923339240547,0.6981361375989731,Masters+,122.24903892134121,3.1725459497726707,0.8096467945292244,7,11,3,0.28894498862076473,0,1
512,Urban_Core,School_6,Class_22,Race_B,Female,Learning,0,Tier_3,ZIP_10010,-0.7351673157769856,-0.7165010448414194,Bachelors,106.55228572584507,3.6142039513749955,0.7610791414368284,5,10,1,0.2212097622037677,0,1
513,Urban_Core,School_17,Class_87,Race_B,Female,None,0,Tier_2,ZIP_10003,-1.1832649715797154,0.43372781729564885,HS,106.57678896338936,3.245800426488311,0.8460770030068046,6,9,5,0.2637771241114734,0,1
514,Urban_Core,School_20,Class_75,Race_A,Female,Learning,0,Tier_1,ZIP_10019,-1.8285256197034154,-1.0275685657249631,HS,97.59392471677546,3.0625570074050517,0.8146754048302444,2,8,1,0.08465550692896873,0,0
515,Urban_Core,School_8,Class_23,Race_A,Female,Multiple,0,Tier_3,ZIP_10008,-0.8971774931909087,-1.131454442785316,Bachelors,118.99674230594256,2.659437934839691,0.8637642288199643,3,5,3,0.20096331584736968,0,1
516,Suburban_A,School_20,Class_75,,Male,Learning,0,Tier_1,ZIP_10005,1.0392366994326796,-0.33381186535340546,Bachelors,98.4514025388415,2.772190715200193,0.8854521959258986,4,6,4,0.15854890296883825,0,1
517,Rural_B,School_13,Class_17,Race_C,Male,Physical,0,Tier_3,ZIP_10007,-1.0278001107874293,-0.27743823907616955,HS,113.100463577788,2.6903272106894596,0.9725738490632088,4,1,2,0.12144021925575621,0,0
518,Urban_Core,School_5,Class_87,Race_B,Male,Learning,0,Tier_1,ZIP_10015,1.3437161934710027,-0.7643977168371192,Masters+,100.68898978796231,3.0106552592100666,0.8378743564032711,3,4,1,0.11158771311121479,0,0
519,Urban_Periphery,School_2,Class_1,Race_B,Male,None,0,Tier_1,ZIP_10000,1.5497706902903692,-0.3008166666871299,Some_College,83.03068291238664,3.2916052019767177,0.8300341823181482,6,4,2,0.18011352114057388,0,1
520,Suburban_A,School_20,Class_4,Race_A,Female,Multiple,0,Tier_4,ZIP_10017,0.0038805810485383046,1.5868460336174943,Some_College,117.39007822417011,3.812134618811245,0.8196347113675262,4,1,2,0.3687797650275373,1,1
521,Rural_B,School_14,Class_4,Race_D,Female,None,0,Tier_4,ZIP_10014,1.4677919340138283,-0.45044327248906957,Masters+,95.61120581769192,2.261218645416232,0.8568241936008701,4,2,2,0.08541337231708843,0,0
522,Urban_Core,School_4,Class_73,Race_C,Female,None,0,Tier_4,ZIP_10011,0.0917040035940514,-0.5440159350925869,Bachelors,114.6331865463318,2.7077927273369076,0.7805677669083493,0,12,1,0.21669781880104447,0,1
523,Urban_Core,School_18,Class_30,Race_C,Male,None,0,Tier_2,ZIP_10007,-1.0233407447961984,1.5717458400949693,HS,98.5410370058426,2.782187720263468,0.930568729389587,3,4,2,0.12932800844882628,0,0
524,Urban_Core,School_10,Class_41,Race_B,Female,None,0,Tier_4,ZIP_10014,0.7041430696968916,-3.1495249981330433,Masters+,121.04546146058901,3.452681678577103,0.8599775778310857,4,12,1,0.44219322486265156,1,1
525,Rural_B,School_10,Class_69,Race_B,Female,None,0,Tier_3,ZIP_10017,0.41103617299817774,0.9655181630048976,Masters+,120.22375295545511,2.088613429037851,0.6986992556310396,3,7,1,0.30788109864765767,1,1
526,Suburban_A,School_11,Class_100,Race_A,Female,Multiple,0,Tier_1,ZIP_10005,-0.5676538262785676,-0.1334575702047882,Bachelors,98.82731651246502,3.436487710366904,0.9499098556095912,1,1,1,0.21863591095877583,0,1
527,Suburban_A,School_15,Class_44,Race_A,Male,None,0,Tier_2,ZIP_10006,-0.6259620432694785,0.6656008652086599,Some_College,93.0254505951549,3.596167780476306,0.7954728379835837,3,10,1,0.3832282766761349,0,1
528,Urban_Core,School_16,Class_83,Race_A,Female,Learning,1,Tier_2,ZIP_10006,1.277362892443932,1.82020560218449,HS,115.95614479202048,1.8514329534077145,0.7614623172500978,1,5,4,0.08202107988328491,0,0
529,Urban_Core,School_4,Class_96,Race_C,Female,None,0,Tier_4,ZIP_10004,-0.491794657969373,0.21507001508081244,Some_College,125.5545968153078,2.69386543567034,0.810892732224728,4,2,0,0.21013719837923195,0,1
530,Urban_Core,School_14,Class_36,Race_D,Female,None,0,Tier_2,ZIP_10014,0.9691815198712792,-1.155202380335712,Masters+,91.12151485613643,2.9404909505271872,0.6895574960794622,3,1,1,0.0954807264824244,0,0
531,Rural_B,School_2,Class_91,Race_B,Male,Multiple,0,Tier_3,ZIP_10003,-1.6851670974641695,-1.0200564695855994,HS,112.86152996019118,2.895431961599112,0.7422814655235821,2,11,2,0.17872842572729505,1,1
532,Urban_Core,School_16,Class_4,Race_A,Male,Sensory,1,Tier_2,ZIP_10003,-0.8491772722021608,-0.40112014929516077,HS,109.88363981461987,2.1359485279915553,0.874419741542718,1,11,3,0.08374304514787928,0,0
533,Urban_Core,School_10,Class_59,Race_C,Female,None,1,Tier_4,ZIP_10007,1.1795964385242537,0.6088841693124701,HS,76.03862113292774,2.441499641156613,0.5490765839132271,4,6,2,0.014406012889476842,0,0
534,Urban_Core,School_6,Class_48,Race_A,Female,None,1,Tier_3,ZIP_10017,-0.9023684592019827,-0.47705531208042434,HS,108.8679133058942,3.829304553746541,0.9582200573528444,4,8,2,0.26893902702471734,0,1
535,Rural_B,School_10,Class_62,Race_B,Male,None,0,Tier_3,ZIP_10009,0.553327060347857,-1.8627760709195806,HS,106.32519511368136,3.1338619343196474,0.5316858436262477,4,9,2,0.276188036523486,0,1
536,Suburban_A,School_14,Class_10,Race_A,Female,None,1,Tier_2,ZIP_10009,0.11268881517233849,-1.1950847116259276,Masters+,99.45986283119494,3.033563033689424,0.6955252646034931,4,8,3,0.3366910092081469,1,1
537,Urban_Core,School_20,Class_28,Race_D,Male,None,1,Tier_1,ZIP_10017,0.5917185179044433,-1.6969965108777691,Masters+,119.56485377977683,4.025972885400656,0.955850134298336,3,6,0,0.14219992555569916,0,0
538,Urban_Core,School_20,Class_61,Race_B,NonBinary,Learning,1,Tier_2,ZIP_10003,-0.11443407984683347,-0.11451483043327114,Some_College,99.32062991067001,4.511124790164804,0.9805854452686164,4,1,2,0.17130005030396678,0,1
539,Urban_Periphery,School_19,Class_80,Race_A,Male,None,0,Tier_2,ZIP_10000,-1.4039492130017375,-0.7914531045118509,Masters+,94.01918836781272,3.1465134930161742,0.9055561718543199,3,4,1,0.410050199466794,0,1
540,Urban_Core,School_13,Class_68,Race_A,Male,None,1,Tier_3,ZIP_10017,-0.05550101313273429,-2.2602956526772524,Bachelors,105.5791370317293,3.443209982312582,0.746015557487802,5,5,1,0.27313676281372307,1,1
541,Rural_B,School_19,Class_19,Race_D,Female,None,0,Tier_1,ZIP_10010,-1.8119613911192336,-1.3237865675121712,Bachelors,89.135996688284,3.0056199028719184,0.6800564391606547,2,1,1,0.07606994988645584,0,0
542,Suburban_A,School_3,Class_70,Race_A,Male,None,0,Tier_3,ZIP_10011,0.9542991389911762,1.8981357585544838,HS,118.84412711553301,2.61931599869903,0.7289682365944491,2,10,1,0.4281610356436648,1,1
543,Suburban_A,School_10,Class_51,Race_C,Male,None,0,Tier_3,ZIP_10013,0.5514863340282131,0.19823327424572892,Masters+,118.72481155819938,2.389187577659307,0.7838979629247989,4,1,0,0.3454327991844345,0,1
544,Urban_Periphery,School_20,Class_62,Race_C,Female,None,0,Tier_1,ZIP_10000,2.53889770639034,-0.8057253114601926,HS,119.37662968601533,3.2836024825632077,0.9669798301133996,2,4,0,0.2732964323425808,0,1
545,Urban_Periphery,School_14,Class_12,Race_A,Female,None,0,Tier_3,ZIP_10002,-1.7123207089169696,-0.23147493315934597,HS,78.26223664435642,3.0213505872262036,0.8055529675888229,4,12,1,0.1739582245181498,0,1
546,Suburban_A,School_18,Class_47,Race_A,Male,Learning,0,Tier_2,ZIP_10006,0.13829945231351967,-2.0157286812335182,Bachelors,100.04251870242776,3.129520771745567,0.846097719309722,3,1,0,0.2765634679826178,1,1
547,Urban_Core,School_9,Class_77,Race_A,Female,Learning,0,Tier_2,ZIP_10016,-0.5877197099569097,0.6467043114723853,Masters+,99.53214472469399,2.5878441301476753,0.884671113265863,3,9,2,0.12648865845710205,0,0
548,Suburban_A,School_10,Class_53,Race_A,Female,None,1,Tier_2,ZIP_10006,0.4745402840831399,-0.9560765764195981,Bachelors,78.07288994056992,4.091595922924068,0.7184150294261816,3,2,3,0.3367116695465048,0,1
549,Suburban_A,School_19,Class_93,Race_C,Male,None,0,Tier_4,ZIP_10001,1.177437341194568,-0.01909104752954522,Some_College,103.54801676145607,2.6580867126560435,0.8668494413050862,5,1,3,0.2261181743947157,0,1
550,Suburban_A,School_9,Class_78,Race_B,Female,None,0,Tier_1,ZIP_10012,-1.3816093725063345,-0.7421119129586152,Some_College,111.55306918410672,3.055830670870224,0.9557640906358479,6,6,3,0.32047301164407027,1,1
551,Suburban_A,School_7,Class_17,Race_A,Male,Learning,1,Tier_4,ZIP_10014,1.150872977176715,0.9323799842885695,Masters+,81.59288671856373,1.9807788964494635,0.9767082984422824,0,6,0,0.028682628633483972,0,0
552,Suburban_A,School_16,Class_29,,Female,None,0,Tier_1,ZIP_10006,0.2126994836875083,-1.237405581092472,Bachelors,90.31963647018625,2.112233753671253,0.5653523468307546,5,7,1,0.09252484508343206,0,0
553,Rural_B,School_16,Class_81,Race_C,Female,None,1,Tier_1,ZIP_10014,-0.6268517116738509,-0.4270707406543888,Some_College,101.08277247909588,2.0958730856048637,0.9943409385240926,4,2,2,0.061341886378988075,0,0
554,Urban_Core,School_12,Class_48,Race_B,Male,None,0,Tier_1,ZIP_10005,-0.36900838034189126,-0.08622416168532439,Some_College,81.77467259034921,4.565038530963909,0.9058806690706417,5,6,3,0.19197107966512156,0,1
555,Urban_Core,School_2,Class_89,Race_B,Female,None,0,Tier_2,ZIP_10009,1.1228175582037085,-1.8891643781090037,Some_College,105.8068275053105,2.1607685544989694,0.9161420671122746,6,2,1,0.15928137247878066,0,1
556,Urban_Periphery,School_10,Class_61,Race_B,Female,None,0,Tier_1,ZIP_10006,-1.5240355785748394,-1.7900928352069732,HS,113.01386180825129,2.8796109841869257,0.892731888562132,2,6,1,0.3053870421146223,1,1
557,Urban_Core,School_2,Class_16,Race_A,Male,Learning,1,Tier_3,ZIP_10005,0.1730293448817129,-0.8936662471159921,Some_College,98.51002156825355,2.687378356295249,0.6970411264349087,3,8,0,0.07886131190440154,0,0
558,Rural_B,School_9,Class_7,Race_A,Male,None,0,Tier_3,ZIP_10018,-0.06146721232035074,3.563542090008655,HS,112.0339358903905,1.9901884616994892,0.7919497527606115,0,8,3,0.19464033485112378,1,1
559,Urban_Core,School_12,Class_20,Race_B,Male,Physical,0,Tier_3,ZIP_10015,-1.6109097252696563,-0.015105675430604296,HS,72.93625215181929,2.4614469290978507,0.9048676662715365,6,8,1,0.01789593810189601,0,0
560,Urban_Periphery,School_15,Class_43,Race_A,Male,None,0,Tier_1,ZIP_10008,0.7044490275006889,0.685373719146716,HS,104.26015121783435,2.5581661390664356,0.6208333471387192,1,7,0,0.20513812183508146,0,1
561,Urban_Core,School_20,Class_94,Race_B,Female,None,0,Tier_2,ZIP_10006,0.3054983036625939,1.1227957316703905,Masters+,101.02282759693017,2.672631032537435,0.9481663712122597,2,10,0,0.23374267175880878,0,1
562,Suburban_A,School_6,Class_22,Race_C,Male,None,0,Tier_1,ZIP_10004,-0.5180321297360366,-0.28139405347836405,Some_College,91.40063501596366,3.1767975364603145,0.9265376389000881,3,9,0,0.15367169156594965,0,1
563,Urban_Core,School_15,Class_74,Race_B,Male,None,0,Tier_4,ZIP_10001,1.0797531234987943,0.7790483775825543,HS,146.96390728392734,3.7855396451964807,0.7404000393260926,3,4,0,0.5043777627893659,0,1
564,Urban_Core,School_5,Class_75,Race_A,NonBinary,Multiple,0,Tier_2,ZIP_10013,-0.7582850085756409,-0.19420833803214527,HS,100.97656019355247,2.826655807844851,0.8316418766687308,5,2,2,0.11757915393735402,0,0
565,Urban_Periphery,School_13,Class_91,Race_A,Male,Sensory,1,Tier_1,ZIP_10001,-1.068777722998594,-0.26420913301567417,Some_College,115.16304962851648,2.533504124305143,0.8276734618821092,2,9,1,0.13200732177948785,0,0
566,Urban_Core,School_7,Class_98,Race_C,Female,None,0,Tier_1,ZIP_10011,0.8893537124500719,-0.08207273336142142,HS,114.66108186001374,2.6106056332223893,0.8292493499051212,3,10,0,0.11798969823130195,0,0
567,Urban_Periphery,School_10,Class_61,Race_B,Female,None,0,Tier_4,ZIP_10005,2.252895315319484,-1.2738335122327678,HS,95.50696902540312,2.79073607344597,0.6193172498783253,2,2,1,0.2601189039448462,0,1
568,Suburban_A,School_5,Class_11,Race_A,Female,None,0,Tier_4,ZIP_10011,0.6190656045150045,-0.40610867207978824,HS,122.66021696966163,2.667969113942285,0.6739136121779135,2,2,2,0.46206988296229173,0,1
569,Urban_Core,School_5,Class_12,Race_B,Female,None,0,Tier_2,ZIP_10018,0.14633152034201674,-1.027388717170586,Bachelors,104.10378606239411,3.3433133760192484,0.6441358465238294,3,8,1,0.3144684722881042,0,1
570,Urban_Core,School_6,Class_23,Race_B,Female,None,0,Tier_1,ZIP_10010,1.2292802657473116,-0.7637377790762861,HS,95.50880344562248,3.479539374368814,0.8427797445602309,2,6,0,0.16305202495209958,1,1
571,Urban_Periphery,School_20,Class_42,Race_B,Female,None,1,Tier_3,ZIP_10001,-1.194302057473314,-0.26217004831303475,Some_College,84.84488048789679,3.7560788548097177,0.8463282546821931,4,4,1,0.2779503368378437,0,1
572,Urban_Periphery,School_16,Class_96,Race_A,Female,Sensory,0,Tier_4,ZIP_10018,-0.18046523894642233,-0.5972119284219302,Some_College,103.20731176736133,2.3448527190932706,0.6912121255311173,2,2,1,0.15367913954178203,0,1
573,Urban_Core,School_1,Class_63,Race_A,Female,None,0,Tier_3,ZIP_10018,-1.5957022102428038,1.2234635674187355,Bachelors,130.55011148583668,2.8254533958466763,0.5757675930144799,3,2,0,0.40690113199749006,0,1
574,Urban_Periphery,School_9,Class_17,Race_A,Male,None,1,Tier_1,ZIP_10017,-0.3984068812324205,0.3763351308477174,Some_College,116.29547353197398,2.3270472999781266,0.7146658071623417,2,2,0,0.20152418766215652,0,1
575,Suburban_A,School_16,Class_4,Race_D,Female,None,1,Tier_1,ZIP_10016,0.08686553822302998,-0.609053118635864,Bachelors,100.9681811435347,2.6624873025136915,0.8840335971132725,3,1,1,0.1065631368618355,0,0
576,Suburban_A,School_1,Class_65,Race_A,Male,None,1,Tier_3,ZIP_10016,-0.7767578662487661,0.45877717206828084,Some_College,98.3544742607019,1.8485790134858808,0.8688051149523146,1,7,4,0.1216902763516331,0,0
577,Urban_Core,School_17,Class_67,Race_A,Female,None,0,Tier_1,ZIP_10007,1.1667247190714718,0.611156716385851,HS,81.75846846772852,2.686603089615425,0.8162220726161247,4,10,3,0.06267324331362618,0,0
578,Urban_Core,School_6,Class_30,Race_C,Male,None,0,Tier_3,ZIP_10018,-0.01646512743641326,1.704883512277113,Some_College,123.93937228169112,2.1124658748259835,0.7998179589510286,2,11,1,0.1652678810755428,0,1
